acc_X_mean,acc_Y_mean,acc_Z_mean,acc_X_var,acc_Y_var,acc_Z_var,acc_X_std,acc_Y_std,acc_Z_std,acc_X_max,acc_Y_max,acc_Z_max,acc_X_min,acc_Y_min,acc_Z_min,acc_X_idxmax,acc_Y_idxmax,acc_Z_idxmax,acc_X_idxmin,acc_Y_idxmin,acc_Z_idxmin,acc_X_median,acc_Y_median,acc_Z_median,acc_X_mad,acc_Y_mad,acc_Z_mad,acc_X_iqr,acc_Y_iqr,acc_Z_iqr,acc_X_kurtosis,acc_Y_kurtosis,acc_Z_kurtosis,acc_X_rms,acc_Y_rms,acc_Z_rms,acc_X_skew,acc_Y_skew,acc_Z_skew,cls_id
0.3979163666666668,-0.018195899999999987,9.753658466666668,0.000445355536098889,0.0006991757488899987,0.000308674424982217,0.021103448440927586,0.026441931640672524,0.01756913273278499,0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,21,11,16,16,10,22,0.3926489999999999,-0.019154,9.749189,0.014364999999999906,0.01915399999999995,0.014364999999999739,0.023942000000000074,0.03471575,0.02274500000000046,1.0742890618409242,0.020717284718138718,-0.14668752977180555,0.39847558318835546,0.032097765120020404,9.753674290174105,0.8943234241359118,-0.32970359279361533,-0.195643335503025,0
0.3977567333333333,-0.016759399999999987,9.75413733333333,0.00045236249759555584,0.0006935951113066655,0.0003110439530222172,0.02126881514319864,0.026336193941165178,0.017636438218138525,0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,23,13,18,18,12,24,0.3926489999999999,-0.019154,9.751583499999999,0.014364999999999906,0.01915399999999995,0.011971500000001356,0.023942000000000074,0.033518,0.02274500000000046,1.00794732513635,0.1566861281152696,-0.1632036759054163,0.3983249696034633,0.031216543685466926,9.754153277526457,0.8718042059194288,-0.4533300788572848,-0.2724649779375327,0
0.3990336333333334,-0.016599766666666654,9.75302,0.0004453292232988891,0.0007164996480455542,0.00030938709213332755,0.021102825007540793,0.02676751105436503,0.017589402836177458,0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,17,7,12,12,6,18,0.397437,-0.0167595,9.749189,0.014365500000000031,0.02394199999999995,0.014364999999999739,0.02753375000000008,0.03710975,0.02633600000000058,0.8657214877219341,0.000752794580838767,-0.17786155797332226,0.399591253350846,0.031496855421348516,9.753035861078956,0.7319755240374829,-0.4596090922966372,-0.09979488375830728,0
0.3990336333333334,-0.017397833333333317,9.7528604,0.0004361576496322225,0.0007237607778055542,0.00031134863997332734,0.020884387700677808,0.02690280241546509,0.0176450740994003,0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,19,9,14,14,8,20,0.3950429999999999,-0.019154,9.749189,0.011971000000000065,0.023941999999999897,0.014364999999999739,0.02633650000000004,0.040701499999999995,0.02633600000000058,1.0092894144150724,-0.11548446710456961,-0.21898371240847903,0.3995797769918209,0.032038186317268305,9.752876361901043,0.7831182705557077,-0.3682928396635894,-0.07400094553089973,0
0.3998317,-0.015801733333333325,9.752700766666665,0.00043526575161000004,0.000718663228062221,0.00030561623351221616,0.020863023549092783,0.026807894883079147,0.017481883008194973,0.459687,0.02873,9.787497,0.363919,-0.086191,9.710882000000002,15,29,10,10,4,16,0.397437,-0.0167595,9.749189,0.014365000000000072,0.0191535,0.011970999999999954,0.02633650000000004,0.03710975,0.02274500000000046,0.9013538686130773,0.16197432055275263,-0.00633162441948798,0.4003756412127241,0.03111845118896502,9.752716434941298,0.668682900251505,-0.418201984553288,-0.02563597720741766,0
0.40142786666666674,-0.01580176666666666,9.7531796,0.0004587042353822224,0.0007140771858455547,0.0003119592695066597,0.02141738161826096,0.026722222696578864,0.017662368739969726,0.459687,0.02873,9.787497,0.363919,-0.086191,9.710882000000002,13,27,8,8,2,14,0.402226,-0.0167595,9.749189,0.014365000000000017,0.0191535,0.011970999999999954,0.031124750000000034,0.03710975,0.02274500000000046,0.3804885027746394,0.20570466041447633,-0.08893199918788142,0.4019988014558418,0.03104469384022545,9.753195592682722,0.45492721724700647,-0.4233246060947105,-0.07890374715194597,0
-0.10295056666666662,0.22090510000000005,9.770737200000001,0.00024113373651222231,0.0002823804096900002,0.00021208893015999607,0.015528481461888741,0.016804178340222416,0.014563273332599236,-0.062249,0.244209,9.792285,-0.1292869999999999,0.177171,9.739613,8,13,5,24,8,23,-0.105345,0.225055,9.770737,0.00957700000000005,0.009577000000000002,0.011970999999999066,0.017956750000000105,0.022745000000000015,0.01915299999999931,0.7583640467213386,1.07272296879453,-0.2218943177371262,0.10411509455165467,0.2215433222096753,9.770748053265624,0.7412966715953829,-1.0723283432893456,-0.4231026334821086,0
0.3996721000000001,-0.015322899999999995,9.754296899999998,0.0005559996094233334,0.0007175167254899989,0.00031172957315665924,0.023579643963031617,0.02678650267373475,0.017655865120595457,0.459687,0.02873,9.787497,0.344765,-0.086191,9.710882000000002,11,25,6,29,0,12,0.3998315,-0.014365,9.751583499999999,0.016759500000000038,0.0191535,0.011970999999999954,0.03232200000000007,0.03710975,0.02633600000000058,0.5030146974138656,0.20894571983329113,-0.10426167358467664,0.40036706548845064,0.030859487842477207,9.75431287907676,0.09544038014213058,-0.4742771769681005,-0.16501560338092944,0
0.40238556666666675,-0.013247966666666658,9.754296900000002,0.0008506371185122223,0.0004626775198988876,0.00028421485215665934,0.029165683919843578,0.021509940025460035,0.016858672906153064,0.493206,0.02873,9.787497,0.344765,-0.062249,9.710882000000002,28,21,2,25,10,8,0.3998315,-0.014365,9.749189,0.016759500000000038,0.014365,0.009577000000000169,0.03232175000000004,0.029926999999999974,0.02154800000000101,2.0964668683075414,-0.19744766537996394,0.2638703322459546,0.4034411746217367,0.02526234630235281,9.754311468689204,0.8891412585153193,0.0708338674102255,-0.18374829895939412,0
0.4039817333333334,-0.015801766666666658,9.756212266666665,0.0008475796612622224,0.0005107764701122211,0.00032518119326221457,0.02911322141677596,0.022600364380076288,0.018032781073983418,0.493206,0.02873,9.787497,0.344765,-0.062249,9.710882000000002,26,19,0,23,8,6,0.402226,-0.0167595,9.7539775,0.01675950000000001,0.011970499999999999,0.014364499999999225,0.03232174999999998,0.022744749999999998,0.02753300000000003,1.9303766274816456,-0.24826601418613858,-0.17675144129878761,0.40502940699196976,0.027576662232764837,9.756228931992649,0.7408352186624934,0.10996204851164479,-0.2700086470054004,0
0.39935286666666675,-0.01452483333333332,9.753339233333334,0.0005726105860488891,0.0005005860313388879,0.0002793232185122148,0.023929283024129434,0.022373779996658766,0.01671296558101568,0.459687,0.02873,9.787497,0.344765,-0.062249,9.710882000000002,9,23,4,27,12,10,0.3998315,-0.014365,9.749189,0.016759500000000038,0.014365,0.009577000000000169,0.03232200000000007,0.031124,0.02274500000000046,0.37298166583405035,-0.42521386336535505,0.24577281047322597,0.4000691473994631,0.026675022299896937,9.753353552686264,0.08246664361634276,-0.002579965897126215,-0.15504065858277566,0
0.28778313333333344,-0.1422156,9.892043266666667,0.2795608122630489,0.22916288070877328,0.27188522702292894,0.5287351059491405,0.47870959955778336,0.5214261472374865,0.493206,0.02873,12.248735,-2.504335,-2.30801,9.710882000000002,22,15,28,29,29,2,0.3998315,-0.019154,9.758766,0.016759499999999983,0.011970999999999999,0.014364999999999739,0.03471574999999999,0.023941999999999998,0.023941999999999908,27.5102602421913,15.555301496515513,15.5282368906476,0.6019800196802216,0.4993877827822116,9.905776356077713,-5.179004622803559,-3.9661652899215363,3.96673252702024,0
0.4047798000000001,-0.01787676666666665,9.756212266666667,0.0008021045988933335,0.000469173995378888,0.00026403651752888047,0.02832145121446522,0.02166042463523945,0.016249200519683437,0.493206,0.02873,9.782708,0.344765,-0.062249,9.710882000000002,24,17,17,21,6,4,0.402226,-0.019154,9.7539775,0.014365000000000017,0.011970999999999999,0.011970999999999954,0.03232174999999998,0.022744749999999994,0.02274500000000046,2.2815065214388706,-0.08240482539620464,0.39220278688044186,0.40576938165284643,0.028084742865715044,9.75622579836971,0.8085631181679999,0.18069674836190958,-0.37623108929795696,0
0.305979,0.5184245,9.882306866666669,0.35444323527786664,3.49317040933385,0.5721933556519155,0.5953513544772252,1.8690025172090727,0.7564346340906897,1.292869,6.641516,12.248735,-2.504335,-2.30801,7.958327000000001,29,29,24,25,25,29,0.402226,-0.0167595,9.758766,0.014365000000000017,0.0167595,0.014364999999999739,0.028729999999999978,0.038307499999999994,0.027533749999999912,16.935937344473658,4.748179672668654,3.9593157931496603,0.6693776092153566,1.9395706668059558,9.911214979134447,-3.628734765505489,2.214176176185045,0.8727114396354784,0
0.2708640666666667,0.10837753333333335,9.984459433333335,0.319382544471529,1.2174990347721821,0.3711618607472457,0.5651394026888666,1.1034033871491342,0.6092305481074022,0.943315,4.616021,12.248735,-2.504335,-2.30801,9.710882000000002,28,28,26,27,27,0,0.3998315,-0.019154,9.758766,0.016759499999999983,0.014365,0.014364999999999739,0.03471574999999999,0.026336499999999995,0.027533749999999912,20.045691048337172,10.275109018931555,6.593878513589859,0.62669760417823,1.1087130938631509,10.003029143045932,-4.235093869251203,2.4581333898487703,2.699902938149187,0
0.33486903333333323,1.293667066666667,9.638736833333333,0.5317754885805656,6.647939818861128,1.0821825903909388,0.7292293799488372,2.578359908713508,1.040280053827304,2.437297,6.78038,12.248735,-2.504335,-2.30801,7.163452,29,29,20,21,21,29,0.402226,-0.011970999999999999,9.749189,0.023941999999999963,0.021548,0.023941999999999908,0.041898749999999985,2.1679494999999998,0.03710974999999905,8.820836449969354,-0.16048549972769655,1.5561258256118493,0.8024417474596935,2.884703502656567,9.694711462062582,-1.2627227438137714,1.1517267589635254,-0.18234704098823085,0
0.2860273333333333,0.9099562999999999,9.7708967,0.373572881413289,5.22704488229381,0.8098508906898766,0.6112060875132781,2.2862731425387057,0.8999171576816816,1.292869,6.641516,12.248735,-2.504335,-2.30801,7.354988,27,27,22,23,23,28,0.402226,-0.014365,9.7539775,0.01675950000000001,0.019154,0.016758999999999524,0.03591274999999999,0.04908074999999992,0.027533749999999912,14.49357590050886,1.2919945723368031,2.7827022979673486,0.674821840804717,2.460704238668983,9.812251179661105,-3.2999184369256906,1.5733140128882288,0.0746840782718116,0
-0.10422746666666664,0.2217031666666667,9.771056433333333,0.00024256086911555576,0.00026161769447222236,0.0002777179935788863,0.01557436576928755,0.016174600287865614,0.016664873044187473,-0.062249,0.244209,9.811439,-0.134075,0.177171,9.739613,6,11,28,28,6,21,-0.105345,0.225055,9.770737,0.009577000000000002,0.009577000000000002,0.011970999999999066,0.0167597500000001,0.019154000000000004,0.022744749999999314,1.2689860392713155,1.8469184142879658,-0.01917688116813876,0.10538465579422206,0.22229240158966299,9.771070644580272,0.7107448997501447,-1.2353072810573698,0.0798452282002986,0
